Segment #,Interval Start Time,Interval End Time,Time,Task,Mean HR,Mean IBI,# R Peaks
8,454,455,2022-10-14 11:07:53,Relaxation,58.704141115142285,1022.0744032744814,1
8,455,456,2022-10-14 11:07:54,Relaxation,64.11909289891898,935.7587153422062,1
8,456,457,2022-10-14 11:07:55,Relaxation,73.29658488063612,818.5920271416509,1
8,457,458,2022-10-14 11:07:56,Relaxation,68.89720595669593,870.8626012745988,1
8,458,459,2022-10-14 11:07:57,Relaxation,63.25183250484492,948.5891178789826,1
8,459,460,2022-10-14 11:07:58,Relaxation,69.53081700907705,862.9267220053976,1
8,460,461,2022-10-14 11:07:59,Relaxation,67.45096436744151,889.5350950528724,1
8,461,462,2022-10-14 11:08:00,Relaxation,60.269174427119964,995.533796012994,1
8,462,463,2022-10-14 11:08:01,Relaxation,67.27468522200317,891.8659344447757,2
8,463,464,2022-10-14 11:08:02,Relaxation,74.58920187793251,804.4059795436854,1
8,464,465,2022-10-14 11:08:03,Relaxation,68.46032812929691,876.419988620002,1
8,465,466,2022-10-14 11:08:04,Relaxation,69.91460501386443,858.1897872140119,1
8,466,467,2022-10-14 11:08:05,Relaxation,69.48446997156236,863.5023052569296,1
8,467,468,2022-10-14 11:08:06,Relaxation,63.74849189436475,941.1987361116521,1
8,468,469,2022-10-14 11:08:07,Relaxation,70.16044613018492,855.1827034946173,1
8,469,470,2022-10-14 11:08:08,Relaxation,63.2794483974996,948.1751424743901,2
8,470,471,2022-10-14 11:08:09,Relaxation,68.09037612805291,881.1817970745544,1
8,471,472,2022-10-14 11:08:10,Relaxation,72.6991416435911,825.3192354615563,1
8,472,473,2022-10-14 11:08:11,Relaxation,68.08573727365614,881.2418342309016,1
8,473,474,2022-10-14 11:08:12,Relaxation,74.29793265751299,807.559481857707,1
8,474,475,2022-10-14 11:08:13,Relaxation,74.02639046176891,810.5217561700125,1
8,475,476,2022-10-14 11:08:14,Relaxation,71.48263946025733,839.3646408840092,2
8,476,477,2022-10-14 11:08:15,Relaxation,73.54607048966794,815.8151700086961,1
8,477,478,2022-10-14 11:08:16,Relaxation,72.92199603675043,822.7970058548844,1
8,478,479,2022-10-14 11:08:17,Relaxation,67.38707496458869,890.3784595418256,1
8,479,480,2022-10-14 11:08:18,Relaxation,74.96106613611217,800.4155102470622,1
9,480,481,2022-10-14 11:08:19,Relaxation,73.12482384441927,820.5147971044182,2
9,481,482,2022-10-14 11:08:20,Relaxation,68.20956204408252,879.6420648650868,1
9,482,483,2022-10-14 11:08:21,Relaxation,74.84187095144422,801.6902736026829,1
9,483,484,2022-10-14 11:08:22,Relaxation,81.47069004774278,736.4611735194497,1
9,484,485,2022-10-14 11:08:23,Relaxation,79.26101544107846,756.9925727812958,2
9,485,486,2022-10-14 11:08:24,Relaxation,83.89119598068895,715.2121184899008,1
9,486,487,2022-10-14 11:08:25,Relaxation,83.98975185767668,714.3728689861106,2
9,487,488,2022-10-14 11:08:26,Relaxation,84.99564379762604,705.9185308703529,1
9,488,489,2022-10-14 11:08:27,Relaxation,85.08002936857436,705.2183743387604,1
9,489,490,2022-10-14 11:08:28,Relaxation,73.6698924731195,814.4439741362818,2
9,490,491,2022-10-14 11:08:29,Relaxation,76.4992555831269,784.32135767389,1
9,491,492,2022-10-14 11:08:30,Relaxation,69.65985627275856,861.3282198726531,1
9,492,493,2022-10-14 11:08:31,Relaxation,91.78870091332624,653.6752280289542,2
9,493,494,2022-10-14 11:08:32,Relaxation,109.15935103472621,549.655154883731,1
9,494,495,2022-10-14 11:08:33,Relaxation,72.46056965373586,828.0365485217596,2
9,495,496,2022-10-14 11:08:34,Relaxation,76.6356275622202,782.9256692820348,1
9,496,497,2022-10-14 11:08:35,Relaxation,69.25354606401838,866.3816282351181,1
9,497,498,2022-10-14 11:08:36,Relaxation,72.61570258521418,826.2675683622325,1
9,498,499,2022-10-14 11:08:37,Relaxation,77.23320975055218,776.8678809774707,2
9,499,500,2022-10-14 11:08:38,Relaxation,76.93068080126676,779.9229042960975,1
9,500,501,2022-10-14 11:08:39,Relaxation,79.13099640606245,758.2363767051369,1
9,501,502,2022-10-14 11:08:40,Relaxation,72.83249568334608,823.8081015493697,1
9,502,503,2022-10-14 11:08:41,Relaxation,78.83264686209672,761.1059933704752,2
9,503,504,2022-10-14 11:08:42,Relaxation,83.1914077483704,721.2283290298728,1
9,504,505,2022-10-14 11:08:43,Relaxation,77.21014904994773,777.099911582681,1
9,505,506,2022-10-14 11:08:44,Relaxation,76.72924488944498,781.9704219225766,2
9,506,507,2022-10-14 11:08:45,Relaxation,64.37385907265535,932.0553539019805,1
9,507,508,2022-10-14 11:08:46,Relaxation,68.57485887606374,874.9562300731643,1
9,508,509,2022-10-14 11:08:47,Relaxation,74.39416192399526,806.5148991301086,1
9,509,510,2022-10-14 11:08:48,Relaxation,70.22656457173217,854.377547383991,1
9,510,511,2022-10-14 11:08:49,Relaxation,77.62103174603116,772.9863756039014,2
9,511,512,2022-10-14 11:08:50,Relaxation,69.93989731198867,857.87944086265,1
9,512,513,2022-10-14 11:08:51,Relaxation,65.72120800605089,912.9473091011331,1
9,513,514,2022-10-14 11:08:52,Relaxation,69.95163134288929,857.7355359432817,1
9,514,515,2022-10-14 11:08:53,Relaxation,63.96165575163507,938.0620200481005,1
9,515,516,2022-10-14 11:08:54,Relaxation,67.67689846523139,886.5654508506274,1
9,516,517,2022-10-14 11:08:55,Relaxation,72.47560495913716,827.8647695845921,1
9,517,518,2022-10-14 11:08:56,Relaxation,68.415961305924,876.9883351007555,2
9,518,519,2022-10-14 11:08:57,Relaxation,74.20074349442581,808.6172344689159,1
9,519,520,2022-10-14 11:08:58,Relaxation,71.80377117826238,835.6107070064892,1
9,520,521,2022-10-14 11:08:59,Relaxation,70.3901260094091,852.392280019214,1
9,521,522,2022-10-14 11:09:00,Relaxation,75.1535826681574,798.3651327034077,1
9,522,523,2022-10-14 11:09:01,Relaxation,64.77701424214283,926.254485514169,1
9,523,524,2022-10-14 11:09:02,Relaxation,65.5358045912238,915.530073587208,2
9,524,525,2022-10-14 11:09:03,Relaxation,72.65829483295526,825.7832108218716,1
9,525,526,2022-10-14 11:09:04,Relaxation,66.11593132953256,907.496858827417,1
9,526,527,2022-10-14 11:09:05,Relaxation,70.40989294421077,852.1529786665201,1
9,527,528,2022-10-14 11:09:06,Relaxation,73.7758410963151,813.274360663261,1
9,528,529,2022-10-14 11:09:07,Relaxation,66.01770729078157,908.8470724335218,1
9,529,530,2022-10-14 11:09:08,Relaxation,72.88589528872012,823.20454132208,2
9,530,531,2022-10-14 11:09:09,Relaxation,67.00555376402166,895.4481625703203,1
9,531,532,2022-10-14 11:09:10,Relaxation,65.00754618787693,922.9697707185452,1
9,532,533,2022-10-14 11:09:11,Relaxation,67.1253228883501,893.850448954984,1
9,533,534,2022-10-14 11:09:12,Relaxation,63.79621495530662,940.4946679365522,1
9,534,535,2022-10-14 11:09:13,Relaxation,70.91575723830839,846.0743047327746,1
9,535,536,2022-10-14 11:09:14,Relaxation,120.46623711339544,498.06486396285226,2
9,536,537,2022-10-14 11:09:15,Relaxation,84.24367120818738,712.2196734722642,2
